hotel_id;room_id;taken;cost;type;room_capacity
430;35;0;250;family;8
430;36;0;134;family;8
430;37;0;133;partners;2
430;38;0;204;partners;3
430;39;0;216;family;5
430;40;0;105;family;4
430;41;0;138;family;6
430;42;0;185;family;7
430;43;0;123;family;5
430;44;0;247;family;5
430;45;0;137;family;4
430;46;0;233;family;6
430;47;0;163;family;8
430;48;0;159;partners;3
431;1;0;296;family;5
431;2;0;264;family;8
431;3;0;382;partners;3
431;4;0;278;partners;2
431;5;0;297;partners;2
431;6;0;362;family;5
431;7;0;322;family;7
431;8;0;217;family;5
431;9;0;375;partners;2
431;10;0;397;family;7
431;11;0;385;partners;3
431;12;0;200;single;1
431;13;0;331;family;8
431;14;0;335;family;6
431;15;0;276;family;5
431;16;0;293;family;8
431;17;0;359;family;8
431;18;0;344;family;4
431;19;0;366;single;1
431;20;0;293;family;8
431;21;0;394;single;1
431;22;0;372;family;6
431;23;0;244;partners;2
431;24;0;380;family;7
431;25;0;313;family;6
431;26;0;333;family;7
431;27;0;245;family;7
431;28;0;275;family;4
431;29;0;237;family;5
431;30;0;206;single;1
431;31;0;275;partners;2
431;32;0;389;family;6
431;33;0;286;family;6
431;34;0;317;family;7
431;35;0;270;family;4
431;36;0;328;partners;2
431;37;0;383;partners;3
431;38;0;346;family;6
431;39;0;344;single;1
431;40;0;303;partners;2
431;41;0;255;family;5
432;1;0;309;family;7
432;2;0;383;family;8
432;3;0;306;partners;3
432;4;0;364;family;8
432;5;0;300;family;5
432;6;0;253;partners;3
432;7;0;240;partners;2
432;8;0;258;partners;2
432;9;0;202;family;8
432;10;0;232;family;5
432;11;0;342;partners;3
432;12;0;268;family;6
432;13;0;292;family;5
432;14;0;234;family;8
432;15;0;342;family;6
432;16;0;254;partners;3
432;17;0;292;family;7
432;18;0;296;family;4
432;19;0;211;family;5
432;20;0;234;partners;2
432;21;0;291;partners;2
432;22;0;396;family;6
432;23;0;311;family;5
432;24;0;276;family;4
432;25;0;283;family;6
432;26;0;314;family;4
432;27;0;293;single;1
432;28;0;201;single;1
432;29;0;260;family;8
432;30;0;375;family;8
432;31;0;245;family;5
432;32;0;374;family;5
432;33;0;368;family;8
432;34;0;393;family;4
432;35;0;266;family;5
432;36;0;338;single;1
432;37;0;236;partners;3
432;38;0;246;family;7
432;39;0;325;partners;2
432;40;0;215;family;4
432;41;0;321;family;5
432;42;0;332;family;5
432;43;0;387;single;1
432;44;0;307;partners;2
432;45;0;287;family;8
432;46;0;210;single;1
432;47;0;314;family;6
432;48;0;371;family;7
432;49;0;349;family;8
432;50;0;336;partners;3
433;1;0;219;family;4
433;2;0;117;family;7
433;3;0;244;partners;3
433;4;0;155;family;4
433;5;0;228;partners;2
433;6;0;157;family;7
433;7;0;136;family;4
433;8;0;147;family;4
433;9;0;176;family;5
433;10;0;110;family;5
433;11;0;197;partners;3
433;12;0;141;family;7
433;13;0;177;family;8
433;14;0;104;family;6
433;15;0;153;partners;3
433;16;0;232;partners;2
433;17;0;117;family;7
433;18;0;125;partners;3
433;19;0;229;family;6
433;20;0;135;family;6
433;21;0;181;single;1
434;1;0;141;partners;3
434;2;0;222;family;7
434;3;0;171;single;1
434;4;0;130;family;7
434;5;0;180;family;7
434;6;0;213;family;8
434;7;0;120;family;7
434;8;0;160;family;8
434;9;0;101;partners;3
434;10;0;111;single;1
434;11;0;139;partners;3
434;12;0;128;family;4
434;13;0;238;single;1
434;14;0;156;family;8
434;15;0;123;partners;2
435;1;0;246;family;6
435;2;0;250;family;8
435;3;0;119;partners;2
435;4;0;117;family;5
435;5;0;172;family;4
435;6;0;107;partners;2
435;7;0;215;partners;3
435;8;0;102;partners;2
435;9;0;123;family;4
435;10;0;182;family;4
435;11;0;156;family;8
435;12;0;134;single;1
435;13;0;152;single;1
435;14;0;206;family;5
435;15;0;242;family;6
435;16;0;206;family;5
435;17;0;174;single;1
435;18;0;146;partners;3
435;19;0;174;family;6
435;20;0;244;family;7
435;21;0;113;family;7
435;22;0;194;family;8
435;23;0;113;family;5
435;24;0;160;family;5
435;25;0;232;single;1
435;26;0;158;single;1
436;1;0;240;partners;2
436;2;0;131;family;4
436;3;0;181;family;4
436;4;0;201;family;4
436;5;0;141;partners;2
436;6;0;174;family;8
436;7;0;122;family;7
436;8;0;120;family;6
436;9;0;149;partners;2
436;10;0;117;family;4
436;11;0;225;family;8
436;12;0;187;family;6
436;13;0;188;family;8
436;14;0;204;family;6
436;15;0;232;family;8
436;16;0;183;partners;3
436;17;0;115;family;6
436;18;0;140;single;1
436;19;0;138;single;1
436;20;0;115;single;1
436;21;0;233;family;7
436;22;0;166;family;7
436;23;0;105;family;5
436;24;0;123;family;6
436;25;0;147;family;7
436;26;0;212;family;7
436;27;0;248;single;1
436;28;0;156;partners;2
436;29;0;183;family;4
436;30;0;159;partners;2
436;31;0;197;family;8
436;32;0;173;family;7
436;33;0;142;family;4
436;34;0;188;partners;2
436;35;0;189;family;8
436;36;0;110;single;1
436;37;0;112;family;7
436;38;0;183;partners;3
437;1;0;210;partners;2
437;2;0;204;family;7
437;3;0;236;family;5
437;4;0;169;family;6
437;5;0;212;family;6
437;6;0;247;partners;3
437;7;0;210;family;8
437;8;0;135;family;4
437;9;0;219;family;7
437;10;0;124;partners;3
437;11;0;188;partners;2
437;12;0;238;family;4
437;13;0;180;partners;2
437;14;0;154;family;4
437;15;0;109;family;4
437;16;0;100;family;5
437;17;0;200;family;7
437;18;0;143;partners;3
437;19;0;177;family;4
437;20;0;164;family;8
437;21;0;128;partners;3
437;22;0;243;partners;2
437;23;0;132;partners;2
437;24;0;194;family;8
437;25;0;236;family;6
437;26;0;146;family;8
437;27;0;125;family;4
437;28;0;194;partners;2
437;29;0;220;partners;2
437;30;0;217;family;7
437;31;0;172;family;7
438;1;0;395;family;7
438;2;0;777;partners;3
438;3;0;670;partners;2
438;4;0;309;family;8
438;5;0;730;family;7
438;6;0;382;partners;3
438;7;0;572;partners;2
438;8;0;433;partners;2
438;9;0;504;partners;3
438;10;0;791;family;4
438;11;0;558;family;4
438;12;0;546;partners;3
438;13;0;709;family;6
438;14;0;632;family;7
438;15;0;376;family;8
438;16;0;605;family;8
438;17;0;468;family;6
438;18;0;307;family;5
438;19;0;425;family;5
438;20;0;357;partners;2
438;21;0;433;family;8
438;22;0;470;family;8
438;23;0;607;partners;2
438;24;0;494;family;7
438;25;0;322;family;5
438;26;0;713;family;4
438;27;0;518;partners;3
439;1;0;100;family;7
439;2;0;115;family;7
439;3;0;131;partners;2
439;4;0;190;family;7
439;5;0;135;family;8
439;6;0;237;partners;2
439;7;0;105;partners;2
439;8;0;166;partners;3
439;9;0;111;partners;2
439;10;0;240;partners;2
439;11;0;202;family;5
439;12;0;103;family;8
439;13;0;105;family;4
439;14;0;245;partners;3
439;15;0;111;family;6
439;16;0;171;family;8
439;17;0;103;family;5
439;18;0;108;partners;3
439;19;0;117;family;4
439;20;0;109;partners;3
439;21;0;110;family;7
439;22;0;161;family;7
439;23;0;153;partners;3
439;24;0;121;family;7
439;25;0;109;single;1
439;26;0;148;family;7
439;27;0;147;partners;3
439;28;0;103;family;6
439;29;0;192;family;8
439;30;0;230;family;7
439;31;0;222;partners;3
439;32;0;118;partners;3
439;33;0;147;family;7
439;34;0;178;family;7
439;35;0;108;single;1
440;1;0;240;partners;2
440;2;0;219;family;7
440;3;0;125;family;6
440;4;0;196;family;6
440;5;0;173;family;8
440;6;0;139;family;5
440;7;0;101;family;7
440;8;0;244;family;4
440;9;0;227;single;1
440;10;0;126;family;6
440;11;0;232;partners;3
440;12;0;176;family;7
440;13;0;136;single;1
440;14;0;235;family;6
440;15;0;116;partners;3
440;16;0;148;family;7
440;17;0;195;family;7
440;18;0;120;family;8
440;19;0;247;family;5
440;20;0;243;family;7
440;21;0;222;partners;3
440;22;0;196;partners;2
440;23;0;121;family;8
440;24;0;242;partners;2
441;1;0;118;family;7
441;2;0;189;partners;2
441;3;0;103;family;4
441;4;0;229;family;7
441;5;0;105;family;8
441;6;0;209;partners;3
441;7;0;141;family;5
441;8;0;188;family;7
441;9;0;198;family;4
441;10;0;138;family;6
441;11;0;230;single;1
441;12;0;128;family;4
441;13;0;175;family;4
441;14;0;213;family;4
441;15;0;175;family;5
441;16;0;223;single;1
441;17;0;203;single;1
441;18;0;216;partners;3
441;19;0;176;family;7
442;1;0;227;single;1
442;2;0;195;family;7
442;3;0;191;family;4
442;4;0;181;family;7
442;5;0;159;partners;2
442;6;0;203;partners;3
442;7;0;132;family;4
442;8;0;211;family;4
442;9;0;174;partners;2
442;10;0;161;family;8
442;11;0;169;single;1
442;12;0;190;family;5
442;13;0;131;family;4
442;14;0;205;family;5
442;15;0;190;partners;2
442;16;0;211;partners;2
442;17;0;229;family;8
442;18;0;201;family;7
443;1;0;207;partners;2
443;2;0;247;family;4
443;3;0;350;partners;3
443;4;0;283;family;8
443;5;0;324;single;1
443;6;0;321;single;1
443;7;0;337;family;4
443;8;0;370;family;4
443;9;0;367;family;7
443;10;0;339;family;7
443;11;0;252;single;1
443;12;0;327;family;6
443;13;0;392;family;8
443;14;0;285;family;6
443;15;0;253;family;8
443;16;0;268;family;5
443;17;0;270;single;1
443;18;0;342;family;7
443;19;0;342;single;1
443;20;0;308;family;7
444;1;0;1461;partners;2
444;2;0;1085;single;1
444;3;0;718;single;1
444;4;0;935;family;7
444;5;0;1660;family;6
444;6;0;1441;partners;3
444;7;0;899;family;8
444;8;0;1188;partners;3
444;9;0;1072;partners;2
444;10;0;1488;single;1
444;11;0;1524;family;4
444;12;0;1772;family;5
444;13;0;1694;family;4
444;14;0;1066;partners;3
444;15;0;989;partners;2
444;16;0;1634;single;1
444;17;0;909;family;4
444;18;0;1014;partners;3
444;19;0;1263;family;4
444;20;0;1989;family;8
444;21;0;676;family;7
444;22;0;1364;family;7
444;23;0;1832;family;6
444;24;0;1451;family;7
444;25;0;1759;family;5
444;26;0;1499;family;5
444;27;0;1525;family;8
444;28;0;573;partners;3
444;29;0;1093;partners;2
444;30;0;1047;partners;3
445;1;0;153;partners;3
445;2;0;114;partners;2
445;3;0;150;family;5
445;4;0;134;partners;2
445;5;0;167;partners;3
445;6;0;241;single;1
445;7;0;124;family;6
445;8;0;185;family;4
445;9;0;147;partners;2
445;10;0;159;family;4
445;11;0;205;partners;2
445;12;0;115;family;6
445;13;0;184;family;6
445;14;0;222;partners;2
445;15;0;111;family;8
445;16;0;139;partners;3
445;17;0;122;family;5
445;18;0;185;family;6
445;19;0;205;family;4
445;20;0;100;family;5
445;21;0;120;family;8
445;22;0;152;partners;2
445;23;0;184;partners;3
445;24;0;118;family;7
445;25;0;111;single;1
445;26;0;245;partners;3
445;27;0;116;family;7
445;28;0;192;family;4
445;29;0;194;partners;2
445;30;0;131;family;8
445;31;0;138;family;4
445;32;0;155;family;4
445;33;0;131;family;5
445;34;0;207;family;7
445;35;0;215;family;4
445;36;0;105;partners;3
445;37;0;114;partners;3
445;38;0;202;family;5
445;39;0;104;family;5
445;40;0;215;family;4
445;41;0;114;family;6
445;42;0;192;single;1
445;43;0;102;partners;2
445;44;0;209;family;4
445;45;0;100;family;6
445;46;0;143;family;5
445;47;0;206;family;6
446;1;0;774;single;1
446;2;0;545;family;5
446;3;0;634;family;8
446;4;0;410;family;7
446;5;0;423;partners;3
446;6;0;540;single;1
446;7;0;778;partners;3
446;8;0;422;family;8
446;9;0;562;family;7
446;10;0;334;partners;2
446;11;0;673;single;1
446;12;0;751;family;5
446;13;0;710;family;8
446;14;0;338;family;7
446;15;0;654;partners;2
446;16;0;561;family;4
446;17;0;596;family;6
446;18;0;336;family;7
446;19;0;506;family;8
446;20;0;381;single;1
446;21;0;374;single;1
446;22;0;574;family;8
446;23;0;695;single;1
446;24;0;694;single;1
446;25;0;669;family;8
446;26;0;561;partners;3
446;27;0;341;family;7
447;1;0;185;family;4
447;2;0;175;family;5
447;3;0;135;family;6
447;4;0;176;partners;3
447;5;0;190;family;6
447;6;0;113;partners;3
447;7;0;152;family;6
447;8;0;197;single;1
447;9;0;127;partners;2
447;10;0;239;family;6
447;11;0;196;partners;2
447;12;0;162;single;1
447;13;0;196;family;6
447;14;0;186;family;6
447;15;0;157;family;7
447;16;0;174;single;1
447;17;0;179;family;6
447;18;0;244;family;4
447;19;0;142;family;6
447;20;0;227;family;8
447;21;0;111;single;1
447;22;0;207;family;5
447;23;0;243;family;8
447;24;0;128;single;1
447;25;0;204;single;1
447;26;0;169;family;8
447;27;0;234;partners;3
447;28;0;192;family;5
447;29;0;138;single;1
447;30;0;180;partners;3
447;31;0;165;family;8
447;32;0;225;single;1
447;33;0;231;single;1
447;34;0;171;family;6
447;35;0;200;family;7
447;36;0;160;family;7
447;37;0;243;family;7
447;38;0;212;single;1
448;1;0;336;single;1
448;2;0;379;family;5
448;3;0;254;family;5
448;4;0;376;partners;3
448;5;0;364;partners;2
448;6;0;391;family;4
448;7;0;328;family;6
448;8;0;316;partners;3
448;9;0;229;family;6
448;10;0;273;family;7
448;11;0;336;family;5
448;12;0;213;partners;2
448;13;0;376;partners;3
448;14;0;320;family;7
448;15;0;228;partners;3
448;16;0;284;family;5
448;17;0;385;family;5
448;18;0;399;family;4
448;19;0;208;partners;2
448;20;0;339;family;6
448;21;0;395;family;5
448;22;0;250;partners;3
448;23;0;251;family;5
448;24;0;286;partners;3
448;25;0;214;partners;2
448;26;0;355;family;5
448;27;0;365;partners;3
448;28;0;270;single;1
448;29;0;341;family;6
448;30;0;293;family;8
448;31;0;303;family;8
448;32;0;221;family;7
448;33;0;311;family;6
448;34;0;371;partners;2
448;35;0;312;family;8
448;36;0;361;family;6
448;37;0;294;family;7
448;38;0;298;family;4
448;39;0;379;family;8
448;40;0;245;family;8
448;41;0;267;partners;2
448;42;0;268;family;6
448;43;0;388;family;8
448;44;0;277;partners;2
448;45;0;369;partners;2
448;46;0;359;family;7
448;47;0;305;partners;3
448;48;0;251;partners;3
448;49;0;217;partners;2
449;1;0;426;single;1
449;2;0;344;family;8
449;3;0;348;family;7
449;4;0;371;family;6
449;5;0;748;partners;2
449;6;0;770;family;8
449;7;0;407;single;1
449;8;0;771;partners;3
449;9;0;333;family;5
449;10;0;682;family;5
449;11;0;789;partners;2
449;12;0;318;partners;2
449;13;0;332;family;5
449;14;0;691;family;4
449;15;0;547;family;8
449;16;0;483;family;5
449;17;0;577;family;7
449;18;0;607;partners;2
449;19;0;748;family;4
449;20;0;511;single;1
449;21;0;737;family;4
449;22;0;416;family;8
449;23;0;415;family;4
449;24;0;548;family;6
449;25;0;789;single;1
449;26;0;734;family;4
449;27;0;531;partners;2
449;28;0;483;partners;2
449;29;0;426;family;5
449;30;0;426;family;8
449;31;0;347;family;4
449;32;0;680;partners;2
449;33;0;519;family;6
449;34;0;466;partners;2
449;35;0;649;family;8
449;36;0;628;family;6
449;37;0;518;family;5
449;38;0;584;family;7
449;39;0;693;family;7
450;1;0;197;family;8
450;2;0;213;partners;2
450;3;0;183;single;1
450;4;0;250;family;8
450;5;0;130;family;6
450;6;0;137;single;1
450;7;0;186;family;7
450;8;0;236;family;8
450;9;0;208;family;8
450;10;0;152;partners;2
450;11;0;115;single;1
450;12;0;161;partners;2
450;13;0;189;family;6
450;14;0;249;family;7
450;15;0;132;family;4
450;16;0;244;family;5
450;17;0;147;single;1
450;18;0;178;partners;3
450;19;0;161;family;7
450;20;0;134;partners;3
450;21;0;169;partners;2
451;1;0;287;family;6
451;2;0;241;partners;2
451;3;0;354;single;1
451;4;0;320;family;4
451;5;0;264;partners;3
451;6;0;237;partners;3
451;7;0;315;partners;2
451;8;0;391;family;5
451;9;0;310;family;6
451;10;0;341;family;7
451;11;0;360;family;4
451;12;0;279;family;7
451;13;0;391;single;1
451;14;0;227;partners;2
451;15;0;360;family;8
451;16;0;245;family;8
451;17;0;210;family;4
451;18;0;323;family;5
451;19;0;284;single;1
451;20;0;247;family;5
451;21;0;216;family;5
451;22;0;303;family;5
451;23;0;365;partners;3
451;24;0;276;single;1
451;25;0;315;partners;2
451;26;0;349;family;8
451;27;0;358;partners;2
451;28;0;349;family;7
451;29;0;220;family;8
451;30;0;297;family;4
451;31;0;230;partners;2
451;32;0;219;single;1
451;33;0;384;family;5
451;34;0;288;family;7
451;35;0;345;single;1
451;36;0;269;family;8
451;37;0;383;family;8
451;38;0;342;family;5
451;39;0;221;partners;2
451;40;0;242;partners;3
451;41;0;251;family;6
451;42;0;268;partners;3
451;43;0;382;family;5
452;1;0;117;partners;3
452;2;0;193;family;4
452;3;0;223;partners;3
452;4;0;128;partners;2
452;5;0;163;family;6
452;6;0;230;partners;3
452;7;0;183;family;7
452;8;0;148;family;6
452;9;0;105;family;7
452;10;0;123;family;5
452;11;0;239;family;6
452;12;0;220;single;1
452;13;0;181;partners;3
452;14;0;159;family;5
452;15;0;142;family;5
452;16;0;132;family;7
452;17;0;188;family;6
452;18;0;106;partners;2
452;19;0;191;family;8
452;20;0;146;family;6
452;21;0;165;family;8
452;22;0;105;family;7
452;23;0;126;partners;3
452;24;0;122;family;6
452;25;0;170;family;6
452;26;0;144;partners;3
452;27;0;220;family;7
452;28;0;109;family;5
452;29;0;180;family;5
452;30;0;184;family;8
452;31;0;189;family;7
452;32;0;122;family;5
452;33;0;151;single;1
452;34;0;220;single;1
452;35;0;191;family;5
452;36;0;233;family;4
452;37;0;183;family;6
452;38;0;145;partners;3
452;39;0;229;family;5
452;40;0;171;single;1
452;41;0;167;family;5
452;42;0;212;family;7
452;43;0;176;family;8
453;1;0;181;single;1
453;2;0;227;family;5
453;3;0;120;partners;2
453;4;0;187;family;5
453;5;0;240;single;1
453;6;0;191;family;7
453;7;0;197;family;8
453;8;0;199;family;4
453;9;0;246;family;5
453;10;0;230;partners;3
453;11;0;189;family;5
453;12;0;123;partners;3
453;13;0;202;family;6
453;14;0;127;partners;3
453;15;0;218;family;7
453;16;0;225;family;5
453;17;0;143;family;8
453;18;0;238;family;4
453;19;0;209;family;6
453;20;0;153;family;6
453;21;0;249;family;8
453;22;0;242;partners;2
453;23;0;139;single;1
453;24;0;209;partners;2
453;25;0;188;partners;2
453;26;0;127;family;4
453;27;0;154;partners;3
454;1;0;154;family;6
454;2;0;188;family;8
454;3;0;198;family;5
454;4;0;181;family;5
454;5;0;196;family;4
454;6;0;225;family;8
454;7;0;134;partners;2
454;8;0;144;partners;3
454;9;0;186;single;1
454;10;0;138;partners;3
454;11;0;247;single;1
454;12;0;220;family;7
454;13;0;191;family;8
454;14;0;142;family;4
454;15;0;166;family;8
454;16;0;161;family;8
454;17;0;187;family;7
454;18;0;206;family;7
454;19;0;247;family;4
454;20;0;240;partners;3
454;21;0;168;single;1
454;22;0;129;family;6
454;23;0;181;partners;2
455;1;0;141;partners;3
455;2;0;169;single;1
455;3;0;149;family;8
455;4;0;146;partners;2
455;5;0;193;family;4
455;6;0;175;family;4
455;7;0;235;partners;3
455;8;0;163;family;5
455;9;0;117;family;5
455;10;0;179;partners;2
455;11;0;246;family;6
455;12;0;175;family;5
455;13;0;146;family;4
455;14;0;215;single;1
455;15;0;137;family;6
455;16;0;244;family;7
455;17;0;107;single;1
455;18;0;177;family;8
455;19;0;105;family;5
455;20;0;221;partners;2
455;21;0;244;partners;2
455;22;0;115;family;6
455;23;0;190;partners;3
455;24;0;219;family;8
455;25;0;144;single;1
455;26;0;209;family;8
455;27;0;238;partners;3
455;28;0;204;single;1
455;29;0;140;partners;2
455;30;0;213;family;8
455;31;0;231;partners;2
455;32;0;156;single;1
455;33;0;151;family;4
455;34;0;209;partners;3
455;35;0;153;family;6
455;36;0;201;partners;2
455;37;0;183;family;6
455;38;0;118;family;5
456;1;0;140;partners;3
456;2;0;200;family;4
456;3;0;233;family;6
456;4;0;120;family;7
456;5;0;192;family;4
456;6;0;225;family;5
456;7;0;117;partners;2
456;8;0;241;family;7
456;9;0;162;single;1
456;10;0;197;partners;2
456;11;0;105;family;4
456;12;0;131;family;7
456;13;0;159;family;7
456;14;0;154;partners;3
456;15;0;102;family;5
456;16;0;116;partners;2
456;17;0;166;partners;2
456;18;0;109;family;4
456;19;0;178;family;5
456;20;0;130;single;1
456;21;0;165;family;8
456;22;0;188;single;1
456;23;0;167;family;7
456;24;0;246;single;1
456;25;0;201;family;6
456;26;0;214;partners;2
457;1;0;123;single;1
457;2;0;225;single;1
457;3;0;230;partners;3
457;4;0;245;family;4
457;5;0;158;partners;3
457;6;0;150;single;1
457;7;0;152;family;5
457;8;0;243;single;1
457;9;0;132;partners;2
457;10;0;214;partners;3
457;11;0;169;partners;2
457;12;0;248;family;7
457;13;0;220;family;8
457;14;0;167;family;5
457;15;0;128;partners;2
457;16;0;164;family;8
457;17;0;203;partners;3
457;18;0;124;family;4
457;19;0;139;family;5
457;20;0;146;partners;2
457;21;0;196;partners;3
457;22;0;240;family;6
457;23;0;137;family;8
457;24;0;128;partners;2
457;25;0;246;partners;3
457;26;0;162;single;1
457;27;0;134;family;4
457;28;0;127;single;1
457;29;0;186;partners;3
457;30;0;139;family;6
457;31;0;149;family;4
457;32;0;121;partners;3
457;33;0;221;family;8
457;34;0;110;partners;2
457;35;0;246;family;4
457;36;0;106;family;5
457;37;0;118;family;8
457;38;0;198;family;6
457;39;0;137;single;1
457;40;0;152;family;5
457;41;0;242;partners;3
457;42;0;242;family;4
457;43;0;169;single;1
457;44;0;113;family;7
458;1;0;323;partners;3
458;2;0;323;family;4
458;3;0;223;single;1
458;4;0;357;family;8
458;5;0;212;family;4
458;6;0;200;family;4
458;7;0;346;family;6
458;8;0;203;single;1
458;9;0;222;partners;2
458;10;0;315;family;5
458;11;0;217;family;8
458;12;0;262;partners;2
458;13;0;355;family;5
458;14;0;365;single;1
458;15;0;252;partners;2
458;16;0;377;family;5
458;17;0;261;family;5
459;1;0;124;partners;2
459;2;0;247;family;8
459;3;0;213;family;8
459;4;0;219;family;6
459;5;0;229;family;5
459;6;0;244;family;7
459;7;0;215;family;8
459;8;0;250;single;1
459;9;0;228;family;5
459;10;0;245;partners;2
459;11;0;225;single;1
459;12;0;104;family;5
459;13;0;157;partners;2
459;14;0;224;partners;2
459;15;0;186;family;6
459;16;0;161;family;6
459;17;0;224;single;1
459;18;0;118;family;5
459;19;0;174;family;5
459;20;0;117;family;8
459;21;0;163;single;1
459;22;0;244;family;5
459;23;0;237;partners;2
459;24;0;199;family;4
459;25;0;166;family;5
459;26;0;139;family;4
459;27;0;206;partners;3
459;28;0;119;family;5
459;29;0;130;partners;3
459;30;0;151;family;4
459;31;0;146;family;6
460;1;0;220;family;8
460;2;0;221;family;7
460;3;0;252;single;1
460;4;0;263;partners;3
460;5;0;369;family;4
460;6;0;218;family;4
460;7;0;292;family;6
460;8;0;372;family;6
460;9;0;316;single;1
460;10;0;311;family;5
460;11;0;385;family;4
460;12;0;341;family;7
460;13;0;304;partners;3
460;14;0;273;family;5
460;15;0;318;family;7
460;16;0;209;family;7
460;17;0;301;partners;2
460;18;0;366;family;7
460;19;0;248;family;4
460;20;0;270;family;8
460;21;0;304;partners;2
460;22;0;372;family;4
460;23;0;328;single;1
460;24;0;245;family;7
460;25;0;284;family;8
460;26;0;233;family;4
460;27;0;264;family;5
461;1;0;473;partners;2
461;2;0;765;family;6
461;3;0;621;family;6
461;4;0;686;family;6
461;5;0;447;family;8
461;6;0;351;family;6
461;7;0;559;family;8
461;8;0;508;family;4
461;9;0;463;family;4
461;10;0;732;partners;2
461;11;0;527;family;5
461;12;0;486;family;5
461;13;0;394;family;8
461;14;0;377;single;1
461;15;0;339;partners;3
461;16;0;557;family;5
462;1;0;250;family;5
462;2;0;120;family;6
462;3;0;157;family;6
462;4;0;146;family;8
462;5;0;108;family;4
462;6;0;237;family;6
462;7;0;109;family;4
462;8;0;223;family;8
462;9;0;153;family;5
462;10;0;183;family;8
462;11;0;102;family;5
462;12;0;130;partners;3
462;13;0;208;single;1
462;14;0;221;family;7
462;15;0;177;single;1
462;16;0;118;family;6
462;17;0;207;single;1
462;18;0;228;partners;3
462;19;0;210;partners;2
462;20;0;123;family;4
462;21;0;211;family;4
462;22;0;211;family;7
462;23;0;211;family;8
462;24;0;128;family;5
462;25;0;124;family;7
462;26;0;181;family;6
462;27;0;175;family;5
462;28;0;154;family;5
462;29;0;166;family;7
462;30;0;228;family;8
462;31;0;111;family;6
462;32;0;141;partners;2
462;33;0;178;partners;3
463;1;0;138;family;5
463;2;0;174;partners;3
463;3;0;170;family;6
463;4;0;175;single;1
463;5;0;246;family;6
463;6;0;229;partners;2
463;7;0;180;family;5
463;8;0;169;single;1
463;9;0;188;family;6
463;10;0;110;family;6
463;11;0;246;family;7
463;12;0;128;family;5
463;13;0;239;family;7
463;14;0;169;single;1
463;15;0;238;family;6
463;16;0;123;partners;3
463;17;0;132;family;6
463;18;0;130;family;7
463;19;0;181;family;7
463;20;0;170;single;1
464;1;0;3579;family;4
464;2;0;5856;partners;2
464;3;0;4861;family;7
464;4;0;3309;single;1
464;5;0;2270;family;4
464;6;0;4988;partners;2
464;7;0;8273;family;7
464;8;0;1774;family;7
464;9;0;7416;family;7
464;10;0;1603;family;7
464;11;0;8128;partners;3
464;12;0;1605;family;5
464;13;0;5532;family;5
464;14;0;9147;family;8
464;15;0;9039;family;8
464;16;0;5892;family;4
465;1;0;208;partners;2
465;2;0;361;single;1
465;3;0;296;partners;2
465;4;0;303;single;1
465;5;0;256;partners;2
465;6;0;228;partners;3
465;7;0;237;partners;2
465;8;0;229;family;5
465;9;0;295;family;4
465;10;0;253;family;5
465;11;0;371;family;8
465;12;0;330;family;7
466;1;0;351;family;4
466;2;0;353;partners;2
466;3;0;347;partners;2
466;4;0;279;single;1
466;5;0;319;family;6
466;6;0;316;family;5
466;7;0;398;family;8
466;8;0;301;single;1
466;9;0;316;partners;2
466;10;0;271;family;6
466;11;0;325;partners;2
466;12;0;282;single;1
466;13;0;235;family;5
466;14;0;232;family;7
466;15;0;273;family;4
466;16;0;236;family;5
466;17;0;213;family;4
466;18;0;311;partners;3
466;19;0;285;family;6
466;20;0;252;partners;2
466;21;0;211;single;1
466;22;0;272;family;8
466;23;0;391;family;8
466;24;0;207;family;7
466;25;0;387;family;5
466;26;0;385;family;6
466;27;0;256;family;8
466;28;0;390;family;4
466;29;0;298;family;5
466;30;0;283;family;4
466;31;0;325;family;4
466;32;0;254;partners;3
466;33;0;256;family;8
466;34;0;200;partners;2
466;35;0;260;single;1
466;36;0;388;family;7
466;37;0;256;partners;2
466;38;0;238;family;6
466;39;0;297;family;4
466;40;0;263;family;6
466;41;0;361;family;7
466;42;0;228;family;6
466;43;0;283;family;5
466;44;0;360;family;5
466;45;0;369;partners;3
466;46;0;261;family;8
466;47;0;379;family;7
467;1;0;107;family;8
467;2;0;114;family;6
467;3;0;115;family;5
467;4;0;237;family;5
467;5;0;180;single;1
467;6;0;140;family;8
467;7;0;226;family;5
467;8;0;100;family;4
467;9;0;187;family;6
467;10;0;104;partners;2
468;1;0;248;single;1
468;2;0;392;family;7
468;3;0;213;partners;3
468;4;0;304;family;4
468;5;0;353;family;6
468;6;0;290;family;4
468;7;0;320;family;5
468;8;0;246;single;1
468;9;0;370;family;6
468;10;0;333;family;4
468;11;0;230;partners;3
468;12;0;293;partners;2
468;13;0;392;family;7
468;14;0;325;partners;3
468;15;0;308;family;6
468;16;0;397;single;1
468;17;0;280;family;4
468;18;0;246;partners;3
468;19;0;261;partners;3
468;20;0;339;partners;3
468;21;0;207;family;6
468;22;0;342;partners;2
468;23;0;232;family;5
468;24;0;324;family;6
468;25;0;201;family;7
468;26;0;289;partners;2
468;27;0;321;family;4
468;28;0;232;partners;2
469;1;0;383;family;4
469;2;0;268;family;5
469;3;0;348;partners;2
469;4;0;220;family;4
469;5;0;398;family;6
469;6;0;339;family;5
